split,held_out,model,subset,fit_predict_seconds,n_test,rmse,mae,r2,pearson,spearman
lodo_006,LAPATINIB,xgboost,exactly_one_unseen,0.32295799255371094,7246,48.516419572924114,12.968106923136235,-72.78614338041999,-0.013499235425140168,-0.01988485388227583
lodo_006,LAPATINIB,ridge_clip_train,all,0.15375018119812012,7246,5.4886258592328465,3.929904224603605,0.05566827553629883,0.35483601473520593,0.29683328094115774
lodo_006,LAPATINIB,ridge_clip_train,central_abs_le_100,0.15375018119812012,7246,5.4886258592328465,3.929904224603605,0.05566827553629883,0.35483601473520593,0.29683328094115774
lodo_006,LAPATINIB,ridge_clip_train,exactly_one_unseen,0.15375018119812012,7246,5.4886258592328465,3.929904224603605,0.05566827553629883,0.35483601473520593,0.29683328094115774
lodo_006,LAPATINIB,xgboost_clip_train,all,0.35782504081726074,7246,5.621746020848779,3.978181766814865,0.009305464823971876,0.2842337292082062,0.2094971582851503
lodo_006,LAPATINIB,xgboost_clip_train,central_abs_le_100,0.35782504081726074,7246,5.621746020848779,3.978181766814865,0.009305464823971876,0.2842337292082062,0.2094971582851503
lodo_006,LAPATINIB,xgboost_clip_train,exactly_one_unseen,0.35782504081726074,7246,5.621746020848779,3.978181766814865,0.009305464823971876,0.2842337292082062,0.2094971582851503
lodo_007,METHOTREXATE,mean,all,0.0003421306610107422,7118,72.2862142263657,71.91557056094905,-96.76507621228151,,
lodo_007,METHOTREXATE,mean,central_abs_le_100,0.0003421306610107422,7118,72.2862142263657,71.91557056094905,-96.76507621228151,,
lodo_007,METHOTREXATE,mean,exactly_one_unseen,0.0003421306610107422,7118,72.2862142263657,71.91557056094905,-96.76507621228151,,
lodo_007,METHOTREXATE,median,all,0.00304412841796875,7118,7.558342788634009,4.805321688364397,-0.06887261607106887,,
lodo_007,METHOTREXATE,median,central_abs_le_100,0.00304412841796875,7118,7.558342788634009,4.805321688364397,-0.06887261607106887,,
lodo_007,METHOTREXATE,median,exactly_one_unseen,0.00304412841796875,7118,7.558342788634009,4.805321688364397,-0.06887261607106887,,
lodo_007,METHOTREXATE,ridge,all,0.13344693183898926,7118,429.361953505919,394.2092103234221,-3448.21208192383,-0.0009601147295672623,0.010457886030247302
lodo_007,METHOTREXATE,ridge,central_abs_le_100,0.13344693183898926,7118,429.361953505919,394.2092103234221,-3448.21208192383,-0.0009601147295672623,0.010457886030247302
lodo_007,METHOTREXATE,ridge,exactly_one_unseen,0.13344693183898926,7118,429.361953505919,394.2092103234221,-3448.21208192383,-0.0009601147295672623,0.010457886030247302
lodo_007,METHOTREXATE,random_forest,all,0.47432923316955566,7118,70.66706497978419,58.17654106181029,-92.4344192258842,0.027502891748361,0.009940671286237946
lodo_007,METHOTREXATE,random_forest,central_abs_le_100,0.47432923316955566,7118,70.66706497978419,58.17654106181029,-92.4344192258842,0.027502891748361,0.009940671286237946
lodo_007,METHOTREXATE,random_forest,exactly_one_unseen,0.47432923316955566,7118,70.66706497978419,58.17654106181029,-92.4344192258842,0.027502891748361,0.009940671286237946
lodo_007,METHOTREXATE,extra_trees,all,0.33796095848083496,7118,65.72202105014,54.88148013783668,-79.81548852501243,0.03249111502212144,0.0804643772186057
lodo_007,METHOTREXATE,extra_trees,central_abs_le_100,0.33796095848083496,7118,65.72202105014,54.88148013783668,-79.81548852501243,0.03249111502212144,0.0804643772186057
lodo_007,METHOTREXATE,extra_trees,exactly_one_unseen,0.33796095848083496,7118,65.72202105014,54.88148013783668,-79.81548852501243,0.03249111502212144,0.0804643772186057
lodo_007,METHOTREXATE,xgboost,all,0.3133063316345215,7118,54.2208782729791,14.510694815634936,-54.00546979348882,0.014829888289301919,0.015556851234399701
lodo_007,METHOTREXATE,xgboost,central_abs_le_100,0.3133063316345215,7118,54.2208782729791,14.510694815634936,-54.00546979348882,0.014829888289301919,0.015556851234399701
lodo_007,METHOTREXATE,xgboost,exactly_one_unseen,0.3133063316345215,7118,54.2208782729791,14.510694815634936,-54.00546979348882,0.014829888289301919,0.015556851234399701
lodo_007,METHOTREXATE,ridge_clip_train,all,0.15277433395385742,7118,7.354499666298469,4.882471972747906,-0.011996586022495537,0.2589004740563374,0.18872646776946708
lodo_007,METHOTREXATE,ridge_clip_train,central_abs_le_100,0.15277433395385742,7118,7.354499666298469,4.882471972747906,-0.011996586022495537,0.2589004740563374,0.18872646776946708
lodo_007,METHOTREXATE,ridge_clip_train,exactly_one_unseen,0.15277433395385742,7118,7.354499666298469,4.882471972747906,-0.011996586022495537,0.2589004740563374,0.18872646776946708
lodo_007,METHOTREXATE,xgboost_clip_train,all,0.36670827865600586,7118,7.430610741559143,4.952130150328401,-0.03305109956659136,0.22598279601855792,0.11531365319443072
lodo_007,METHOTREXATE,xgboost_clip_train,central_abs_le_100,0.36670827865600586,7118,7.430610741559143,4.952130150328401,-0.03305109956659136,0.22598279601855792,0.11531365319443072
lodo_007,METHOTREXATE,xgboost_clip_train,exactly_one_unseen,0.36670827865600586,7118,7.430610741559143,4.952130150328401,-0.03305109956659136,0.22598279601855792,0.11531365319443072
lodo_008,5-FU,mean,all,0.000324249267578125,7107,74.678716727201,74.0807336977652,-61.693175589222236,,
lodo_008,5-FU,mean,central_abs_le_100,0.000324249267578125,7107,74.678716727201,74.0807336977652,-61.693175589222236,,
lodo_008,5-FU,mean,exactly_one_unseen,0.000324249267578125,7107,74.678716727201,74.0807336977652,-61.693175589222236,,
lodo_008,5-FU,median,all,0.0021638870239257812,7107,10.267480537101306,7.238524588433939,-0.18509823769004496,,
lodo_008,5-FU,median,central_abs_le_100,0.0021638870239257812,7107,10.267480537101306,7.238524588433939,-0.18509823769004496,,
lodo_008,5-FU,median,exactly_one_unseen,0.0021638870239257812,7107,10.267480537101306,7.238524588433939,-0.18509823769004496,,
lodo_008,5-FU,ridge,all,0.13081121444702148,7107,399.99081942019166,393.25211501966777,-1797.5670084703188,0.007369903993629938,0.12156965299252272
lodo_008,5-FU,ridge,central_abs_le_100,0.13081121444702148,7107,399.99081942019166,393.25211501966777,-1797.5670084703188,0.007369903993629938,0.12156965299252272
lodo_008,5-FU,ridge,exactly_one_unseen,0.13081121444702148,7107,399.99081942019166,393.25211501966777,-1797.5670084703188,0.007369903993629938,0.12156965299252272
lodo_008,5-FU,random_forest,all,0.4556879997253418,7107,60.40097320519057,56.93022095942546,-40.01233046697421,0.014635392331678944,0.005426096845202344
lodo_008,5-FU,random_forest,central_abs_le_100,0.4556879997253418,7107,60.40097320519057,56.93022095942546,-40.01233046697421,0.014635392331678944,0.005426096845202344
lodo_008,5-FU,random_forest,exactly_one_unseen,0.4556879997253418,7107,60.40097320519057,56.93022095942546,-40.01233046697421,0.014635392331678944,0.005426096845202344
lodo_008,5-FU,extra_trees,all,0.34845399856567383,7107,59.24964142124658,54.63781658978982,-38.46372066556171,0.02972400309994999,0.16332680045498937
lodo_008,5-FU,extra_trees,central_abs_le_100,0.34845399856567383,7107,59.24964142124658,54.63781658978982,-38.46372066556171,0.02972400309994999,0.16332680045498937
lodo_008,5-FU,extra_trees,exactly_one_unseen,0.34845399856567383,7107,59.24964142124658,54.63781658978982,-38.46372066556171,0.02972400309994999,0.16332680045498937
lodo_008,5-FU,xgboost,all,0.30901002883911133,7107,37.93544012941509,16.022632735020906,-15.177701953433061,0.005531381243593855,0.007060044224505082
lodo_008,5-FU,xgboost,central_abs_le_100,0.30901002883911133,7107,37.93544012941509,16.022632735020906,-15.177701953433061,0.005531381243593855,0.007060044224505082
lodo_008,5-FU,xgboost,exactly_one_unseen,0.30901002883911133,7107,37.93544012941509,16.022632735020906,-15.177701953433061,0.005531381243593855,0.007060044224505082
lodo_008,5-FU,ridge_clip_train,all,0.1526641845703125,7107,9.762145401226642,6.905222600213844,-0.07131483683469719,0.2855613177909814,0.28084765617586643
lodo_008,5-FU,ridge_clip_train,central_abs_le_100,0.1526641845703125,7107,9.762145401226642,6.905222600213844,-0.07131483683469719,0.2855613177909814,0.28084765617586643
lodo_008,5-FU,ridge_clip_train,exactly_one_unseen,0.1526641845703125,7107,9.762145401226642,6.905222600213844,-0.07131483683469719,0.2855613177909814,0.28084765617586643
lodo_008,5-FU,xgboost_clip_train,all,0.365523099899292,7107,10.04982651896748,7.228915375795867,-0.13538644680755807,0.21434537375110363,0.19843081785810818
lodo_008,5-FU,xgboost_clip_train,central_abs_le_100,0.365523099899292,7107,10.04982651896748,7.228915375795867,-0.13538644680755807,0.21434537375110363,0.19843081785810818
lodo_008,5-FU,xgboost_clip_train,exactly_one_unseen,0.365523099899292,7107,10.04982651896748,7.228915375795867,-0.13538644680755807,0.21434537375110363,0.19843081785810818
lodo_009,BORTEZOMIB,mean,all,0.0003638267517089844,7020,70.61853909843806,70.34660188419916,-128.494427345483,,
lodo_009,BORTEZOMIB,mean,central_abs_le_100,0.0003638267517089844,7020,70.61853909843806,70.34660188419916,-128.494427345483,,
lodo_009,BORTEZOMIB,mean,exactly_one_unseen,0.0003638267517089844,7020,70.61853909843806,70.34660188419916,-128.494427345483,,
lodo_009,BORTEZOMIB,median,all,0.0030689239501953125,7020,6.216931000992656,3.9400272958214626,-0.003611701253331878,,
lodo_009,BORTEZOMIB,median,central_abs_le_100,0.0030689239501953125,7020,6.216931000992656,3.9400272958214626,-0.003611701253331878,,
lodo_009,BORTEZOMIB,median,exactly_one_unseen,0.0030689239501953125,7020,6.216931000992656,3.9400272958214626,-0.003611701253331878,,
lodo_009,BORTEZOMIB,ridge,all,0.1304798126220703,7020,416.5455238935764,391.86126967141394,-4504.454057090332,-0.019104324518703416,0.041085179363755296
lodo_009,BORTEZOMIB,ridge,central_abs_le_100,0.1304798126220703,7020,416.5455238935764,391.86126967141394,-4504.454057090332,-0.019104324518703416,0.041085179363755296
lodo_009,BORTEZOMIB,ridge,exactly_one_unseen,0.1304798126220703,7020,416.5455238935764,391.86126967141394,-4504.454057090332,-0.019104324518703416,0.041085179363755296
lodo_009,BORTEZOMIB,random_forest,all,0.4642763137817383,7020,64.85115240203316,52.889605148027215,-108.20663296486424,0.008095044630844322,0.056876421389444
lodo_009,BORTEZOMIB,random_forest,central_abs_le_100,0.4642763137817383,7020,64.85115240203316,52.889605148027215,-108.20663296486424,0.008095044630844322,0.056876421389444
lodo_009,BORTEZOMIB,random_forest,exactly_one_unseen,0.4642763137817383,7020,64.85115240203316,52.889605148027215,-108.20663296486424,0.008095044630844322,0.056876421389444
lodo_009,BORTEZOMIB,extra_trees,all,0.3298180103302002,7020,64.57696001479175,53.422598083677336,-107.28512810136462,0.008756856411338552,0.1225220598285958
lodo_009,BORTEZOMIB,extra_trees,central_abs_le_100,0.3298180103302002,7020,64.57696001479175,53.422598083677336,-107.28512810136462,0.008756856411338552,0.1225220598285958
lodo_009,BORTEZOMIB,extra_trees,exactly_one_unseen,0.3298180103302002,7020,64.57696001479175,53.422598083677336,-107.28512810136462,0.008756856411338552,0.1225220598285958
lodo_009,BORTEZOMIB,xgboost,all,0.3436598777770996,7020,53.386178540686984,12.445233112848468,-73.00674283381643,0.008259423002960108,0.022142442201161412
lodo_009,BORTEZOMIB,xgboost,central_abs_le_100,0.3436598777770996,7020,53.386178540686984,12.445233112848468,-73.00674283381643,0.008259423002960108,0.022142442201161412
lodo_009,BORTEZOMIB,xgboost,exactly_one_unseen,0.3436598777770996,7020,53.386178540686984,12.445233112848468,-73.00674283381643,0.008259423002960108,0.022142442201161412
lodo_009,BORTEZOMIB,ridge_clip_train,all,0.1580061912536621,7020,6.510258157620121,4.285630616269727,-0.10055066943397217,0.17106018557495536,0.20496200644798507
lodo_009,BORTEZOMIB,ridge_clip_train,central_abs_le_100,0.1580061912536621,7020,6.510258157620121,4.285630616269727,-0.10055066943397217,0.17106018557495536,0.20496200644798507
lodo_009,BORTEZOMIB,ridge_clip_train,exactly_one_unseen,0.1580061912536621,7020,6.510258157620121,4.285630616269727,-0.10055066943397217,0.17106018557495536,0.20496200644798507
lodo_009,BORTEZOMIB,xgboost_clip_train,all,0.388613224029541,7020,6.661752720816779,4.324926761023353,-0.1523665340636342,0.07255396532969571,0.0966517562993347
lodo_009,BORTEZOMIB,xgboost_clip_train,central_abs_le_100,0.388613224029541,7020,6.661752720816779,4.324926761023353,-0.1523665340636342,0.07255396532969571,0.0966517562993347
lodo_009,BORTEZOMIB,xgboost_clip_train,exactly_one_unseen,0.388613224029541,7020,6.661752720816779,4.324926761023353,-0.1523665340636342,0.07255396532969571,0.0966517562993347
